root_cause_id,scenario_id,answer,fault_type_cn,root_cause_description,suggested_action,mean_rsrp,mean_sinr,mean_throughput_mbps,mean_rb_num,mean_gps_speed_kmh
RC_ID_IQ9K6B4CC2,ID_IQ9K6B4CC2,C7,信号中断/覆盖退化,车速超过 40 km/h 影响吞吐,结合高速移动场景优化移动性和覆盖连续性。,-82.597,10.49,694.975,203.005,34.4
RC_ID_9UB2UF5TWP,ID_9UB2UF5TWP,C5,基站故障,频繁切换降低性能,调整切换门限、迟滞和定时器，减少频繁切换。,-78.868,14.143,826.737,205.485,20.7
RC_ID_5GI21CWW75,ID_5GI21CWW75,C4,信道干扰,非共站同频邻区导致严重重叠覆盖,处理同频重叠覆盖，优化频点、功率和覆盖边界。,-80.219,11.883,690.44,199.998,24.2
RC_ID_VXD9HPC5IB,ID_VXD9HPC5IB,C8,带宽不足,平均调度 RB 低于 160 影响吞吐,检查 RB 调度资源，评估扩容或负载均衡。,-83.437,4.12,712.502,165.8015,27.2
RC_ID_TAKVVMYH42,ID_TAKVVMYH42,C5,基站故障,频繁切换降低性能,调整切换门限、迟滞和定时器，减少频繁切换。,-85.483,22.556,583.062,194.466,19.7
RC_ID_2ZJQ0KRZQF,ID_2ZJQ0KRZQF,C4,信道干扰,非共站同频邻区导致严重重叠覆盖,处理同频重叠覆盖，优化频点、功率和覆盖边界。,-75.092,11.474,720.12,202.447,21.5
RC_ID_5F4VUQF5G0,ID_5F4VUQF5G0,C7,信号中断/覆盖退化,车速超过 40 km/h 影响吞吐,结合高速移动场景优化移动性和覆盖连续性。,-80.13,9.061,638.666,207.499,36.1
RC_ID_N0A7H3FSGL,ID_N0A7H3FSGL,C7,信号中断/覆盖退化,车速超过 40 km/h 影响吞吐,结合高速移动场景优化移动性和覆盖连续性。,-84.667,11.995,804.488,206.078,33.8
RC_ID_8JDR5U1EX7,ID_8JDR5U1EX7,C6,信道干扰,邻区和服务小区 PCI mod 30 相同导致干扰,重新规划 PCI，消除 PCI mod 30 冲突。,-78.635,12.561,682.417,198.074,24.9
RC_ID_K6Z4RM3R9C,ID_K6Z4RM3R9C,C8,带宽不足,平均调度 RB 低于 160 影响吞吐,检查 RB 调度资源，评估扩容或负载均衡。,-83.669,6.373,570.592,164.8045,15.3
RC_ID_V04FRPHJOQ,ID_V04FRPHJOQ,C8,带宽不足,平均调度 RB 低于 160 影响吞吐,检查 RB 调度资源，评估扩容或负载均衡。,-86.069,20.49,586.152,165.186,15.3
RC_ID_DSOABPQM4S,ID_DSOABPQM4S,C4,信道干扰,非共站同频邻区导致严重重叠覆盖,处理同频重叠覆盖，优化频点、功率和覆盖边界。,-79.36,9.715,860.39,206.693,18.1
RC_ID_FZ1R3O27T3,ID_FZ1R3O27T3,C8,带宽不足,平均调度 RB 低于 160 影响吞吐,检查 RB 调度资源，评估扩容或负载均衡。,-79.219,10.873,716.574,163.654,17.6
RC_ID_T603JHR1M1,ID_T603JHR1M1,C6,信道干扰,邻区和服务小区 PCI mod 30 相同导致干扰,重新规划 PCI，消除 PCI mod 30 冲突。,-83.428,15.386,767.26,210.024,19.4
RC_ID_IHSQD4Z1LX,ID_IHSQD4Z1LX,C7,信号中断/覆盖退化,车速超过 40 km/h 影响吞吐,结合高速移动场景优化移动性和覆盖连续性。,-85.108,17.967,674.332,208.236,33.7
RC_ID_1SBVTGWSXN,ID_1SBVTGWSXN,C2,信号中断/覆盖退化,服务小区覆盖距离超过 1 km，越区覆盖,检查越区覆盖，调整功率、方位角或切换边界。,-85.701,16.511,1059.873,211.278,20.2
RC_ID_DZAS2TOCRZ,ID_DZAS2TOCRZ,C2,信号中断/覆盖退化,服务小区覆盖距离超过 1 km，越区覆盖,检查越区覆盖，调整功率、方位角或切换边界。,-86.868,27.317,765.626,210.747,25.7
RC_ID_181L3IFM91,ID_181L3IFM91,C7,信号中断/覆盖退化,车速超过 40 km/h 影响吞吐,结合高速移动场景优化移动性和覆盖连续性。,-77.823,5.707,668.293,204.085,32.4
RC_ID_25YDHU6W1H,ID_25YDHU6W1H,C1,信号中断/覆盖退化,服务小区下倾角过大，远端弱覆盖,复核服务小区下倾角，优化远端覆盖。,-90.15,8.435,801.304,208.407,21.6
RC_ID_ZL6DE9DCOZ,ID_ZL6DE9DCOZ,C7,信号中断/覆盖退化,车速超过 40 km/h 影响吞吐,结合高速移动场景优化移动性和覆盖连续性。,-87.842,24.877,592.213,200.214,36.7
RC_ID_646HCS9F9U,ID_646HCS9F9U,C5,基站故障,频繁切换降低性能,调整切换门限、迟滞和定时器，减少频繁切换。,-80.751,12.26,815.971,206.711,12
RC_ID_VFVED2AI2U,ID_VFVED2AI2U,C7,信号中断/覆盖退化,车速超过 40 km/h 影响吞吐,结合高速移动场景优化移动性和覆盖连续性。,-85.727,11.351,664.302,210.191,35.2
RC_ID_6QSL4OZ5OC,ID_6QSL4OZ5OC,C5,基站故障,频繁切换降低性能,调整切换门限、迟滞和定时器，减少频繁切换。,-78.926,7.714,548.458,198.056,22.7
RC_ID_H9T277CGMB,ID_H9T277CGMB,C8,带宽不足,平均调度 RB 低于 160 影响吞吐,检查 RB 调度资源，评估扩容或负载均衡。,-86.072,14.998,749.721,159.246,22
RC_ID_XITSBH4DFE,ID_XITSBH4DFE,C5,基站故障,频繁切换降低性能,调整切换门限、迟滞和定时器，减少频繁切换。,-86.253,11.892,619.079,204.819,24.7
RC_ID_GAUQDESJUK,ID_GAUQDESJUK,C2,信号中断/覆盖退化,服务小区覆盖距离超过 1 km，越区覆盖,检查越区覆盖，调整功率、方位角或切换边界。,-81.542,11.217,850.051,208.43,18.5
RC_ID_1VR58CFHTL,ID_1VR58CFHTL,C4,信道干扰,非共站同频邻区导致严重重叠覆盖,处理同频重叠覆盖，优化频点、功率和覆盖边界。,-83.011,17.356,714.129,204.503,13.8
RC_ID_PZT4WEN7KL,ID_PZT4WEN7KL,C3,信道干扰,邻区提供更高吞吐,优化邻区关系和切换策略，降低强邻区抢占影响。,-82.597,10.49,734.975,203.005,18.4
RC_ID_AI1IRYN56G,ID_AI1IRYN56G,C6,信道干扰,邻区和服务小区 PCI mod 30 相同导致干扰,重新规划 PCI，消除 PCI mod 30 冲突。,-86.4,13.149,853.161,209.863,18.9
RC_ID_9R9D99K2JA,ID_9R9D99K2JA,C5,基站故障,频繁切换降低性能,调整切换门限、迟滞和定时器，减少频繁切换。,-84.052,22.247,737.455,208.139,23.8
RC_ID_0HZ8YQKGHH,ID_0HZ8YQKGHH,C3,信道干扰,邻区提供更高吞吐,优化邻区关系和切换策略，降低强邻区抢占影响。,-79.114,16.424,721.703,187.845,20.2
RC_ID_C019RUGO0U,ID_C019RUGO0U,C3,信道干扰,邻区提供更高吞吐,优化邻区关系和切换策略，降低强邻区抢占影响。,-81.758,14.697,707.403,192.983,23.7
RC_ID_IPDN4XBTV4,ID_IPDN4XBTV4,C4,信道干扰,非共站同频邻区导致严重重叠覆盖,处理同频重叠覆盖，优化频点、功率和覆盖边界。,-84.881,8.869,563.428,206.472,16
RC_ID_TC0JGXZ4UP,ID_TC0JGXZ4UP,C7,信号中断/覆盖退化,车速超过 40 km/h 影响吞吐,结合高速移动场景优化移动性和覆盖连续性。,-84.764,10.193,788.018,210.471,33.9
RC_ID_X3OOJ604R3,ID_X3OOJ604R3,C1,信号中断/覆盖退化,服务小区下倾角过大，远端弱覆盖,复核服务小区下倾角，优化远端覆盖。,-91.014,20.487,912.714,209.57,21.1
RC_ID_DF7IK5PYAT,ID_DF7IK5PYAT,C8,带宽不足,平均调度 RB 低于 160 影响吞吐,检查 RB 调度资源，评估扩容或负载均衡。,-86.712,5.66,610.332,165.4835,16.9
RC_ID_SJWS6IMH58,ID_SJWS6IMH58,C4,信道干扰,非共站同频邻区导致严重重叠覆盖,处理同频重叠覆盖，优化频点、功率和覆盖边界。,-86.404,20.638,739.002,201.644,22.2
RC_ID_1MGI3YZ10N,ID_1MGI3YZ10N,C4,信道干扰,非共站同频邻区导致严重重叠覆盖,处理同频重叠覆盖，优化频点、功率和覆盖边界。,-80.377,23.108,957.78,189.211,18.4
RC_ID_AQ4TP9MXOI,ID_AQ4TP9MXOI,C4,信道干扰,非共站同频邻区导致严重重叠覆盖,处理同频重叠覆盖，优化频点、功率和覆盖边界。,-86.986,22.117,664.141,201.052,14.4
RC_ID_OX5QZ36IC0,ID_OX5QZ36IC0,C2,信号中断/覆盖退化,服务小区覆盖距离超过 1 km，越区覆盖,检查越区覆盖，调整功率、方位角或切换边界。,-81.348,14.715,754.998,203.794,14.7
RC_ID_7EUIFE66WP,ID_7EUIFE66WP,C5,基站故障,频繁切换降低性能,调整切换门限、迟滞和定时器，减少频繁切换。,-84.667,11.995,804.488,206.078,17.8
RC_ID_1X6SD6H4HU,ID_1X6SD6H4HU,C7,信号中断/覆盖退化,车速超过 40 km/h 影响吞吐,结合高速移动场景优化移动性和覆盖连续性。,-81.983,21.996,675.245,201.67,41
RC_ID_200TTC3Y2J,ID_200TTC3Y2J,C2,信号中断/覆盖退化,服务小区覆盖距离超过 1 km，越区覆盖,检查越区覆盖，调整功率、方位角或切换边界。,-84.907,6.638,739.23,207.689,22.9
RC_ID_Q8IS7H64L2,ID_Q8IS7H64L2,C7,信号中断/覆盖退化,车速超过 40 km/h 影响吞吐,结合高速移动场景优化移动性和覆盖连续性。,-84.3,9.197,617.177,199.703,32.5
RC_ID_EUTSFPNX1O,ID_EUTSFPNX1O,C2,信号中断/覆盖退化,服务小区覆盖距离超过 1 km，越区覆盖,检查越区覆盖，调整功率、方位角或切换边界。,-82.135,7.503,608.458,202.915,18
RC_ID_4JL3QLA86N,ID_4JL3QLA86N,C4,信道干扰,非共站同频邻区导致严重重叠覆盖,处理同频重叠覆盖，优化频点、功率和覆盖边界。,-83.428,15.386,767.26,210.024,19.4
RC_ID_II2N5XBMX6,ID_II2N5XBMX6,C6,信道干扰,邻区和服务小区 PCI mod 30 相同导致干扰,重新规划 PCI，消除 PCI mod 30 冲突。,-87.016,21.57,612.189,193.159,16.6
RC_ID_SCS39XVXYF,ID_SCS39XVXYF,C5,基站故障,频繁切换降低性能,调整切换门限、迟滞和定时器，减少频繁切换。,-86.729,20.277,880.191,210.098,22.4
RC_ID_IDKTVUHJXF,ID_IDKTVUHJXF,C4,信道干扰,非共站同频邻区导致严重重叠覆盖,处理同频重叠覆盖，优化频点、功率和覆盖边界。,-77.171,9.569,764.701,195.233,15.2
RC_ID_FDH1RU7TFB,ID_FDH1RU7TFB,C3,信道干扰,邻区提供更高吞吐,优化邻区关系和切换策略，降低强邻区抢占影响。,-79.437,7.607,709.675,202.605,17.4
RC_ID_QPM3PTZ5MC,ID_QPM3PTZ5MC,C1,信号中断/覆盖退化,服务小区下倾角过大，远端弱覆盖,复核服务小区下倾角，优化远端覆盖。,-89.477,12.978,550.856,196.647,19.4
RC_ID_Q89WFG43EI,ID_Q89WFG43EI,C8,带宽不足,平均调度 RB 低于 160 影响吞吐,检查 RB 调度资源，评估扩容或负载均衡。,-71.717,4.622,737.008,157.827,19.8
RC_ID_A274LU3WJ6,ID_A274LU3WJ6,C7,信号中断/覆盖退化,车速超过 40 km/h 影响吞吐,结合高速移动场景优化移动性和覆盖连续性。,-83.016,9.176,712.709,206.745,41.1
RC_ID_VWRJL2WHSP,ID_VWRJL2WHSP,C1,信号中断/覆盖退化,服务小区下倾角过大，远端弱覆盖,复核服务小区下倾角，优化远端覆盖。,-87.439,20.429,755.729,204.22,17.8
RC_ID_BILV9SZM5H,ID_BILV9SZM5H,C2,信号中断/覆盖退化,服务小区覆盖距离超过 1 km，越区覆盖,检查越区覆盖，调整功率、方位角或切换边界。,-83.879,14.417,740.764,200.787,19.8
RC_ID_P3T51GGN4H,ID_P3T51GGN4H,C1,信号中断/覆盖退化,服务小区下倾角过大，远端弱覆盖,复核服务小区下倾角，优化远端覆盖。,-82.902,7.764,690.079,200.266,17.5
RC_ID_4WACIZA3H2,ID_4WACIZA3H2,C2,信号中断/覆盖退化,服务小区覆盖距离超过 1 km，越区覆盖,检查越区覆盖，调整功率、方位角或切换边界。,-88.027,25.5,657.777,206.009,23.2
RC_ID_GACBTVWP9Y,ID_GACBTVWP9Y,C4,信道干扰,非共站同频邻区导致严重重叠覆盖,处理同频重叠覆盖，优化频点、功率和覆盖边界。,-75.936,8.292,650.952,202.274,19.6
RC_ID_T8F8L20CW2,ID_T8F8L20CW2,C3,信道干扰,邻区提供更高吞吐,优化邻区关系和切换策略，降低强邻区抢占影响。,-81.639,10.587,769.278,205.841,23.7
RC_ID_KIEEZXSVTV,ID_KIEEZXSVTV,C5,基站故障,频繁切换降低性能,调整切换门限、迟滞和定时器，减少频繁切换。,-87.302,24.238,652.083,204.633,19.7
RC_ID_WZ3J2N331T,ID_WZ3J2N331T,C4,信道干扰,非共站同频邻区导致严重重叠覆盖,处理同频重叠覆盖，优化频点、功率和覆盖边界。,-83.641,16.587,746.459,209.057,17.2
RC_ID_O1CIT1IYR0,ID_O1CIT1IYR0,C5,基站故障,频繁切换降低性能,调整切换门限、迟滞和定时器，减少频繁切换。,-83.671,14.049,609.589,201.5,21.3
RC_ID_PGYRGGD4J0,ID_PGYRGGD4J0,C4,信道干扰,非共站同频邻区导致严重重叠覆盖,处理同频重叠覆盖，优化频点、功率和覆盖边界。,-78.851,9.781,570.043,202.879,20.4
RC_ID_E83HIHVS8B,ID_E83HIHVS8B,C4,信道干扰,非共站同频邻区导致严重重叠覆盖,处理同频重叠覆盖，优化频点、功率和覆盖边界。,-85.779,20.031,613.704,188.313,16.1
RC_ID_5YY39KRIVE,ID_5YY39KRIVE,C6,信道干扰,邻区和服务小区 PCI mod 30 相同导致干扰,重新规划 PCI，消除 PCI mod 30 冲突。,-83.161,6.479,687.155,205.65,20.5
RC_ID_PVHBHH000J,ID_PVHBHH000J,C4,信道干扰,非共站同频邻区导致严重重叠覆盖,处理同频重叠覆盖，优化频点、功率和覆盖边界。,-84.652,9.847,720.851,206.402,20.9
RC_ID_PED7CLDH68,ID_PED7CLDH68,C8,带宽不足,平均调度 RB 低于 160 影响吞吐,检查 RB 调度资源，评估扩容或负载均衡。,-83.35,9.692,709.532,167.206,16.3
RC_ID_DBIXA59HFZ,ID_DBIXA59HFZ,C6,信道干扰,邻区和服务小区 PCI mod 30 相同导致干扰,重新规划 PCI，消除 PCI mod 30 冲突。,-80.145,8.104,605.136,203.958,13.1
RC_ID_8M5P3ERAS6,ID_8M5P3ERAS6,C1,信号中断/覆盖退化,服务小区下倾角过大，远端弱覆盖,复核服务小区下倾角，优化远端覆盖。,-87.923,22.619,607.395,191.326,22.4
RC_ID_3Q8DP7Y4AU,ID_3Q8DP7Y4AU,C5,基站故障,频繁切换降低性能,调整切换门限、迟滞和定时器，减少频繁切换。,-85.747,8.596,807.296,201.357,19.1
RC_ID_51B76ANAMD,ID_51B76ANAMD,C2,信号中断/覆盖退化,服务小区覆盖距离超过 1 km，越区覆盖,检查越区覆盖，调整功率、方位角或切换边界。,-82.369,3.773,555.43,201.165,22.2
RC_ID_CVVIL5P2EV,ID_CVVIL5P2EV,C7,信号中断/覆盖退化,车速超过 40 km/h 影响吞吐,结合高速移动场景优化移动性和覆盖连续性。,-86.868,27.317,765.626,210.747,41.7
RC_ID_HXT6H7GW6C,ID_HXT6H7GW6C,C6,信道干扰,邻区和服务小区 PCI mod 30 相同导致干扰,重新规划 PCI，消除 PCI mod 30 冲突。,-86.156,18.896,624.175,205.699,18.6
RC_ID_MZXDIGGC8B,ID_MZXDIGGC8B,C1,信号中断/覆盖退化,服务小区下倾角过大，远端弱覆盖,复核服务小区下倾角，优化远端覆盖。,-87.972,15.074,930.5,210.639,19.4
RC_ID_JM9Y2BNLMJ,ID_JM9Y2BNLMJ,C7,信号中断/覆盖退化,车速超过 40 km/h 影响吞吐,结合高速移动场景优化移动性和覆盖连续性。,-79.62,8.049,641.856,207.212,40.1
RC_ID_GM71ERNLBD,ID_GM71ERNLBD,C8,带宽不足,平均调度 RB 低于 160 影响吞吐,检查 RB 调度资源，评估扩容或负载均衡。,-78.453,7.618,832.21,166.949,25.8
RC_ID_X3S6R2YRL4,ID_X3S6R2YRL4,C5,基站故障,频繁切换降低性能,调整切换门限、迟滞和定时器，减少频繁切换。,-82.644,10.774,798.692,207.892,16.5
RC_ID_BHMUD9KAJ3,ID_BHMUD9KAJ3,C8,带宽不足,平均调度 RB 低于 160 影响吞吐,检查 RB 调度资源，评估扩容或负载均衡。,-80.329,15.28,567.624,165.8565,21.4
RC_ID_REPO19T7MU,ID_REPO19T7MU,C5,基站故障,频繁切换降低性能,调整切换门限、迟滞和定时器，减少频繁切换。,-83.746,11.675,678.067,199.041,21.9
RC_ID_K97WR2E6RD,ID_K97WR2E6RD,C2,信号中断/覆盖退化,服务小区覆盖距离超过 1 km，越区覆盖,检查越区覆盖，调整功率、方位角或切换边界。,-85.834,6.994,573.572,210.996,15.1
RC_ID_5BYC36XPDQ,ID_5BYC36XPDQ,C2,信号中断/覆盖退化,服务小区覆盖距离超过 1 km，越区覆盖,检查越区覆盖，调整功率、方位角或切换边界。,-79.607,6.539,607.329,204.595,12.4
RC_ID_CIQT20YJJJ,ID_CIQT20YJJJ,C2,信号中断/覆盖退化,服务小区覆盖距离超过 1 km，越区覆盖,检查越区覆盖，调整功率、方位角或切换边界。,-83.384,2.522,650.548,200.465,16.5
RC_ID_EC8RGW2DEY,ID_EC8RGW2DEY,C5,基站故障,频繁切换降低性能,调整切换门限、迟滞和定时器，减少频繁切换。,-85.076,24.087,640.596,197.24,16.2
RC_ID_8TI0TOUWGP,ID_8TI0TOUWGP,C5,基站故障,频繁切换降低性能,调整切换门限、迟滞和定时器，减少频繁切换。,-78.35,7.725,737.785,206.763,13.5
RC_ID_76XBDV44JI,ID_76XBDV44JI,C7,信号中断/覆盖退化,车速超过 40 km/h 影响吞吐,结合高速移动场景优化移动性和覆盖连续性。,-83.888,8.217,666.702,210.186,32.8
RC_ID_WQXT06EEC3,ID_WQXT06EEC3,C7,信号中断/覆盖退化,车速超过 40 km/h 影响吞吐,结合高速移动场景优化移动性和覆盖连续性。,-84.925,10.939,674.005,203.831,38
RC_ID_RVN3J77CS5,ID_RVN3J77CS5,C8,带宽不足,平均调度 RB 低于 160 影响吞吐,检查 RB 调度资源，评估扩容或负载均衡。,-85.471,4.856,706.371,167.762,21.4
RC_ID_LNTA6SRITX,ID_LNTA6SRITX,C5,基站故障,频繁切换降低性能,调整切换门限、迟滞和定时器，减少频繁切换。,-84.119,14.908,871.607,210.908,19.4
RC_ID_H3U7KPGO63,ID_H3U7KPGO63,C3,信道干扰,邻区提供更高吞吐,优化邻区关系和切换策略，降低强邻区抢占影响。,-83.011,17.356,754.129,204.503,13.8
RC_ID_1EBJ93CTKT,ID_1EBJ93CTKT,C1,信号中断/覆盖退化,服务小区下倾角过大，远端弱覆盖,复核服务小区下倾角，优化远端覆盖。,-88.462,21.995,639.432,207.145,17
RC_ID_1G9ONGB294,ID_1G9ONGB294,C2,信号中断/覆盖退化,服务小区覆盖距离超过 1 km，越区覆盖,检查越区覆盖，调整功率、方位角或切换边界。,-81.69,12.057,740.029,210.15,22.3
RC_ID_4FDHGBPV41,ID_4FDHGBPV41,C2,信号中断/覆盖退化,服务小区覆盖距离超过 1 km，越区覆盖,检查越区覆盖，调整功率、方位角或切换边界。,-83.279,9.915,771.956,204.18,21
RC_ID_4MONCBG56I,ID_4MONCBG56I,C2,信号中断/覆盖退化,服务小区覆盖距离超过 1 km，越区覆盖,检查越区覆盖，调整功率、方位角或切换边界。,-78.118,7.446,687.178,201.216,15.7
RC_ID_QMXF4KA56Z,ID_QMXF4KA56Z,C8,带宽不足,平均调度 RB 低于 160 影响吞吐,检查 RB 调度资源，评估扩容或负载均衡。,-79.903,8.477,741.887,157.201,21.7
RC_ID_QBRRZR3SU1,ID_QBRRZR3SU1,C5,基站故障,频繁切换降低性能,调整切换门限、迟滞和定时器，减少频繁切换。,-82.015,13,716.37,203.822,20
RC_ID_HJFASGEG4M,ID_HJFASGEG4M,C5,基站故障,频繁切换降低性能,调整切换门限、迟滞和定时器，减少频繁切换。,-81.516,6.677,1157.076,209.546,16.2
RC_ID_TMXJN2QC5D,ID_TMXJN2QC5D,C1,信号中断/覆盖退化,服务小区下倾角过大，远端弱覆盖,复核服务小区下倾角，优化远端覆盖。,-85.464,7.561,648.033,201.69,18.4
RC_ID_UPRHXQGL46,ID_UPRHXQGL46,C2,信号中断/覆盖退化,服务小区覆盖距离超过 1 km，越区覆盖,检查越区覆盖，调整功率、方位角或切换边界。,-87.465,9.302,671.507,191.364,19.4
RC_ID_QMEK0YBTAF,ID_QMEK0YBTAF,C4,信道干扰,非共站同频邻区导致严重重叠覆盖,处理同频重叠覆盖，优化频点、功率和覆盖边界。,-85.917,22.07,728.211,202.175,19.2
RC_ID_QJUIG95SAF,ID_QJUIG95SAF,C7,信号中断/覆盖退化,车速超过 40 km/h 影响吞吐,结合高速移动场景优化移动性和覆盖连续性。,-85.076,24.087,640.596,197.24,32.2
RC_ID_NZ567W6VDZ,ID_NZ567W6VDZ,C3,信道干扰,邻区提供更高吞吐,优化邻区关系和切换策略，降低强邻区抢占影响。,-83.795,8.577,972.424,201.127,23.4
RC_ID_7800CPC7QP,ID_7800CPC7QP,C6,信道干扰,邻区和服务小区 PCI mod 30 相同导致干扰,重新规划 PCI，消除 PCI mod 30 冲突。,-79.977,5.046,557.125,202.529,19.1
RC_ID_8992V8XUW6,ID_8992V8XUW6,C5,基站故障,频繁切换降低性能,调整切换门限、迟滞和定时器，减少频繁切换。,-81.04,8.307,670.061,209.511,19.1
RC_ID_J0ZAKA2EFA,ID_J0ZAKA2EFA,C7,信号中断/覆盖退化,车速超过 40 km/h 影响吞吐,结合高速移动场景优化移动性和覆盖连续性。,-81.633,7.339,1157.095,206.768,34.9
RC_ID_6850391NUA,ID_6850391NUA,C3,信道干扰,邻区提供更高吞吐,优化邻区关系和切换策略，降低强邻区抢占影响。,-82.015,13,756.37,203.822,20
RC_ID_KRQLYZN53Z,ID_KRQLYZN53Z,C2,信号中断/覆盖退化,服务小区覆盖距离超过 1 km，越区覆盖,检查越区覆盖，调整功率、方位角或切换边界。,-79.907,5.707,746.389,207.093,23.1
RC_ID_VSKVIO6GK0,ID_VSKVIO6GK0,C5,基站故障,频繁切换降低性能,调整切换门限、迟滞和定时器，减少频繁切换。,-79.437,7.607,669.675,202.605,17.4
RC_ID_V8410T3428,ID_V8410T3428,C5,基站故障,频繁切换降低性能,调整切换门限、迟滞和定时器，减少频繁切换。,-81.19,17.033,816.786,207.167,11.4
RC_ID_TKEVBT7SMB,ID_TKEVBT7SMB,C5,基站故障,频繁切换降低性能,调整切换门限、迟滞和定时器，减少频繁切换。,-83.786,19.595,1059.661,209.542,11.3
RC_ID_VOMDU63Q3J,ID_VOMDU63Q3J,C7,信号中断/覆盖退化,车速超过 40 km/h 影响吞吐,结合高速移动场景优化移动性和覆盖连续性。,-81.754,3.819,622.025,206.014,34.2
